							ACO_F1=0_F2=1_Sync=100					ACO_F1=0_F2=1_Sync=1000					ACO_F1=1_F2=0_Sync=100					ACO_F1=1_F2=0_Sync=1000					ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					Greedy					Linear					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	
	10	2	33	100	0.5	1.0	11290.495	01:34:48.00	16	00:00:06.36	00:00:31.23	11224.579	01:04:37.00	15	00:01:00.99	00:01:28.55	10471.248	00:36:23.00	8	00:00:05.40	00:00:29.86	10459.025	00:36:23.00	8	00:00:44.93	00:01:11.79	11778.845	00:18:34.00	9	00:00:05.77	00:00:29.95	11406.331	00:17:59.00	9	00:00:27.77	00:00:57.24	11750.549	00:18:16.00	9	00:00:06.16	00:00:35.22	11406.331	00:17:59.00	9	00:00:27.85	00:00:54.93	10459.025	00:36:23.00	8	00:00:05.32	00:00:28.73	10459.025	00:36:23.00	8	00:00:50.51	00:01:18.69	10568.08	00:47:20.00	8	00:00:04.87	00:00:30.15	10459.025	00:36:23.00	8	00:00:05.66	00:00:30.86	11750.549	00:18:16.00	9	00:00:06.05	00:00:34.26	11415.663	00:18:27.00	9	00:00:35.44	00:01:02.80	10855.75	00:30:12.00	9	00:00:43.16	00:01:12.33	11753.104	00:27:09.00	7	00:00:00.00	00:00:28.83	
	10	4	33	100	0.0	0.0	11460.607	00:57:40.00	12	00:00:22.55	00:00:48.90	11506.399	00:11:59.00	4	00:37:31.51	00:38:01.39	10411.815	00:02:15.00	2	00:00:22.41	00:00:50.98	10376.778	00:02:19.00	2	00:20:09.32	00:20:37.49	10992.004	00:00:00.00	0	00:00:23.65	00:00:49.06	10920.661	00:00:00.00	0	00:21:40.85	00:22:10.91	11077.853	00:00:00.00	0	00:00:22.80	00:00:48.23	10920.661	00:00:00.00	0	00:22:36.86	00:23:04.75	10343.027	00:02:19.00	2	00:00:15.09	00:00:39.64	10350.916	00:02:15.00	2	00:21:01.22	00:21:29.43	10365.808	00:02:20.00	2	00:00:18.60	00:00:44.21	10343.027	00:02:19.00	2	00:00:17.39	00:00:47.04	10992.004	00:00:00.00	0	00:00:25.77	00:00:56.89	10920.661	00:00:00.00	0	00:21:36.59	00:22:07.38	10990.078	00:00:00.00	0	00:01:01.21	00:01:30.82	13100.068	00:00:00.00	0	00:00:00.00	00:00:34.13	
	10	3	33	100	0.0	0.0	11460.607	00:57:40.00	12	00:00:20.31	00:00:45.54	11506.399	00:11:59.00	4	00:28:22.00	00:28:51.23	10773.144	00:10:29.00	4	00:00:17.53	00:00:47.17	10358.796	00:02:15.00	2	00:11:19.09	00:11:46.99	10960.985	00:00:00.00	0	00:00:15.28	00:00:44.67	10926.702	00:00:00.00	0	00:13:13.05	00:13:37.73	10960.985	00:00:00.00	0	00:00:13.25	00:00:38.29	10960.985	00:00:00.00	0	00:13:08.03	00:13:37.11	10633.497	00:02:46.00	3	00:00:14.47	00:00:43.14	10602.718	00:02:57.00	3	00:14:14.59	00:14:43.12	10633.497	00:02:46.00	3	00:00:12.77	00:00:37.53	10633.497	00:02:46.00	3	00:00:14.35	00:00:42.40	10960.985	00:00:00.00	0	00:00:15.35	00:00:45.09	10926.702	00:00:00.00	0	00:13:07.59	00:13:35.90	10618.999	00:00:00.00	0	00:01:01.35	00:01:28.58	12607.272	00:00:00.00	0	00:00:00.00	00:00:32.26	
	10	4	33	100	0.5	1.0	11852.686	00:23:25.00	8	00:00:10.45	00:00:40.36	11777.818	00:19:49.00	6	00:01:46.51	00:02:16.12	11398.929	00:02:15.00	2	00:00:07.30	00:00:36.56	11373.231	00:02:19.00	2	00:01:13.25	00:01:41.89	11937.735	00:00:00.00	0	00:00:08.29	00:00:40.03	12106.042	00:00:00.00	0	00:01:14.75	00:01:41.45	11937.735	00:00:00.00	0	00:00:07.42	00:00:36.02	12106.042	00:00:00.00	0	00:01:14.78	00:01:45.93	11373.231	00:02:19.00	2	00:00:07.19	00:00:36.49	11421.665	00:02:19.00	2	00:01:13.73	00:01:42.64	11398.929	00:02:15.00	2	00:00:07.21	00:00:36.62	11373.231	00:02:19.00	2	00:00:07.56	00:00:37.38	11937.735	00:00:00.00	0	00:00:07.82	00:00:37.93	12106.042	00:00:00.00	0	00:01:14.10	00:01:44.27	12611.944	00:00:38.00	1	00:00:40.13	00:01:11.77	12799.38	00:03:22.00	3	00:00:00.00	00:00:34.53	
	10	4	33	100	0.5	0.33	10973.736	02:02:02.00	16	00:00:30.55	00:00:58.00	11671.57	00:16:09.00	7	00:16:39.48	00:17:10.25	10393.505	00:02:15.00	2	00:00:18.16	00:00:43.53	10340.048	00:02:19.00	2	00:11:34.12	00:12:02.67	10976.381	00:00:00.00	0	00:00:19.68	00:00:48.92	10955.184	00:00:00.00	0	00:06:32.61	00:06:59.63	10976.381	00:00:00.00	0	00:00:18.47	00:00:47.55	10955.184	00:00:00.00	0	00:06:26.15	00:06:56.01	10607.896	00:02:54.00	3	00:00:14.54	00:00:38.36	10386.338	00:02:19.00	2	00:12:07.72	00:12:35.90	10701.078	00:02:48.00	3	00:00:16.87	00:00:44.91	10607.896	00:02:54.00	3	00:00:18.29	00:00:47.59	10976.381	00:00:00.00	0	00:00:19.12	00:00:48.88	10955.184	00:00:00.00	0	00:06:25.35	00:06:54.47	11379.868	00:00:00.00	0	00:00:42.37	00:01:10.37	12799.38	00:02:44.00	2	00:00:00.00	00:00:34.16	
	10	2	33	100	1.0	1.0	11037.977	00:09:30.00	5	00:00:02.87	00:00:30.61	11037.977	00:09:30.00	5	00:00:03.75	00:00:30.79	11051.96	00:09:30.00	5	00:00:03.08	00:00:30.72	11037.977	00:09:30.00	5	00:00:04.20	00:00:29.45	11037.977	00:09:30.00	5	00:00:02.38	00:00:26.69	11037.977	00:09:30.00	5	00:00:03.53	00:00:29.27	11037.977	00:09:30.00	5	00:00:02.79	00:00:29.97	11037.977	00:09:30.00	5	00:00:03.79	00:00:30.98	11037.977	00:09:30.00	5	00:00:03.03	00:00:30.92	11037.977	00:09:30.00	5	00:00:04.79	00:00:32.59	11037.977	00:09:30.00	5	00:00:03.01	00:00:31.47	11037.977	00:09:30.00	5	00:00:02.94	00:00:30.15	11037.977	00:09:30.00	5	00:00:02.76	00:00:29.59	11037.977	00:09:30.00	5	00:00:03.77	00:00:30.26	11487.622	00:30:39.00	10	00:00:34.95	00:01:05.06	11470.334	00:25:58.00	7	00:00:00.00	00:00:32.15	
	10	4	33	100	1.0	0.33	11209.009	01:50:59.00	14	00:00:26.29	00:00:52.25	11178.97	00:01:42.00	2	00:25:58.79	00:26:28.93	10355.454	00:02:19.00	2	00:00:21.83	00:00:50.63	10340.048	00:02:19.00	2	00:11:06.77	00:11:34.95	10946.71	00:00:00.00	0	00:00:16.91	00:00:42.24	10955.184	00:00:00.00	0	00:05:47.77	00:06:17.29	10946.71	00:00:00.00	0	00:00:19.05	00:00:47.18	10955.184	00:00:00.00	0	00:05:43.54	00:06:13.57	10607.896	00:02:54.00	3	00:00:17.00	00:00:43.15	10305.419	00:02:19.00	2	00:07:59.03	00:08:26.91	10607.896	00:02:54.00	3	00:00:16.41	00:00:41.79	10607.896	00:02:54.00	3	00:00:18.47	00:00:47.11	10941.668	00:00:00.00	0	00:00:16.65	00:00:43.07	10955.184	00:00:00.00	0	00:05:42.23	00:06:10.69	10900.423	00:00:00.00	0	00:00:43.21	00:01:13.10	13083.834	00:00:00.00	0	00:00:00.00	00:00:32.16	
	10	3	33	100	1.0	1.0	13049.081	00:00:00.00	0	00:00:03.76	00:00:35.80	13049.081	00:00:00.00	0	00:00:04.11	00:00:35.26	11736.262	00:02:19.00	2	00:00:03.55	00:00:32.88	11736.262	00:02:19.00	2	00:00:04.29	00:00:33.04	13049.081	00:00:00.00	0	00:00:03.72	00:00:35.51	13049.081	00:00:00.00	0	00:00:04.26	00:00:35.65	13049.081	00:00:00.00	0	00:00:03.62	00:00:34.64	13049.081	00:00:00.00	0	00:00:04.33	00:00:36.22	11736.262	00:02:19.00	2	00:00:03.76	00:00:34.22	11736.262	00:02:19.00	2	00:00:04.27	00:00:33.66	11736.262	00:02:19.00	2	00:00:03.40	00:00:31.85	11736.262	00:02:19.00	2	00:00:03.48	00:00:32.24	13049.081	00:00:00.00	0	00:00:03.55	00:00:34.43	13049.081	00:00:00.00	0	00:00:04.22	00:00:34.93	12971.684	00:00:00.00	0	00:00:34.03	00:01:08.66	12912.316	00:00:33.00	1	00:00:00.00	00:00:35.01	
	10	2	33	100	0.5	0.66	10973.845	02:02:03.00	16	00:00:13.58	00:00:40.04	10907.139	01:04:37.00	15	00:02:48.01	00:03:15.24	10027.306	00:07:35.00	4	00:00:07.08	00:00:33.02	10465.968	00:10:56.00	6	00:01:29.52	00:01:55.24	10765.424	00:21:10.00	8	00:00:07.93	00:00:31.95	10714.257	00:24:31.00	8	00:01:11.06	00:01:38.79	10734.843	00:20:45.00	8	00:00:07.40	00:00:34.08	10714.257	00:24:31.00	8	00:01:11.61	00:01:37.28	10214.758	00:07:21.00	4	00:00:07.99	00:00:34.03	10388.139	00:10:52.00	7	00:02:09.95	00:02:36.66	10204.653	00:07:21.00	4	00:00:06.90	00:00:33.43	10214.758	00:07:21.00	4	00:00:08.23	00:00:34.84	10972.314	00:32:01.00	8	00:00:07.26	00:00:34.58	10714.257	00:24:31.00	8	00:01:10.06	00:01:36.26	10667.676	00:28:57.00	10	00:00:45.36	00:01:12.06	11741.544	00:27:09.00	7	00:00:00.00	00:00:30.70	
