stockMission_A[3]	SOURCE	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	00:04:15.15	00:04:15.15	00:04:15.15	00:04:15.15	00:01:50.88	00:01:52.41	00:01:53.95	00:01:55.49	00:02:31.19	00:02:31.19	00:02:31.19	00:02:31.19	00:01:59.70	00:01:59.70	00:01:59.70	00:01:59.70	00:04:11.00	00:04:11.00	00:04:11.00	00:04:11.00	00:02:25.43	00:02:25.43	00:02:25.43	00:02:25.43	00:04:28.34	00:04:28.34	00:04:28.34	00:04:28.34	00:02:45.85	00:02:45.85	00:02:45.85	00:02:45.85	00:02:15.30	00:02:15.30	00:02:15.30	00:02:15.30	00:02:53.61	00:02:53.61	00:02:53.61	00:02:53.61	00:01:55.67	00:01:55.67	00:01:55.67	00:01:55.67	
SOURCE	00:02:48.54	00:02:46.95	00:02:45.36	00:02:43.77	00:00:00.00	00:00:00.00	00:00:00.00	00:00:00.00	00:01:36.31	00:01:37.85	00:01:39.38	00:01:40.93	00:02:56.32	00:02:57.86	00:02:59.39	00:03:00.94	00:02:44.32	00:02:42.73	00:02:41.14	00:02:39.55	00:02:45.26	00:02:46.79	00:02:48.33	00:02:49.87	00:03:01.66	00:03:00.07	00:02:58.48	00:02:56.89	00:02:48.70	00:02:50.24	00:02:51.78	00:02:53.32	00:01:36.30	00:01:37.84	00:01:39.37	00:01:40.92	00:01:49.72	00:01:51.26	00:01:52.79	00:01:54.34	00:02:47.15	00:02:48.68	00:02:50.22	00:02:51.76	
stockMission_A[4]	00:05:02.97	00:05:02.97	00:05:02.97	00:05:02.97	00:02:32.94	00:02:34.48	00:02:36.01	00:02:37.56	00:02:50.84	00:02:50.84	00:02:50.84	00:02:50.84	00:02:16.23	00:02:16.23	00:02:16.23	00:02:16.23	00:04:58.82	00:04:58.82	00:04:58.82	00:04:58.82	00:02:33.04	00:02:33.04	00:02:33.04	00:02:33.04	00:05:16.16	00:05:16.16	00:05:16.16	00:05:16.16	00:01:38.58	00:01:38.58	00:01:38.58	00:01:38.58	00:03:16.36	00:03:16.36	00:03:16.36	00:03:16.36	00:03:48.97	00:03:48.97	00:03:48.97	00:03:48.97	00:01:50.38	00:01:50.38	00:01:50.38	00:01:50.38	
stockMission_A[0]	00:01:43.14	00:01:43.14	00:01:43.14	00:01:43.14	00:01:24.40	00:01:22.81	00:01:21.22	00:01:19.63	00:02:28.79	00:02:28.79	00:02:28.79	00:02:28.79	00:04:06.56	00:04:06.56	00:04:06.56	00:04:06.56	00:01:38.99	00:01:38.99	00:01:38.99	00:01:38.99	00:03:55.49	00:03:55.49	00:03:55.49	00:03:55.49	00:01:56.33	00:01:56.33	00:01:56.33	00:01:56.33	00:04:02.87	00:04:02.87	00:04:02.87	00:04:02.87	00:02:44.93	00:02:44.93	00:02:44.93	00:02:44.93	00:02:11.19	00:02:11.19	00:02:11.19	00:02:11.19	00:04:01.32	00:04:01.32	00:04:01.32	00:04:01.32	
stockMission_A[2]	00:03:15.39	00:03:15.39	00:03:15.39	00:03:15.39	00:01:16.33	00:01:17.86	00:01:19.40	00:01:20.94	00:01:24.74	00:01:24.74	00:01:24.74	00:01:24.74	00:02:40.15	00:02:40.15	00:02:40.15	00:02:40.15	00:03:11.24	00:03:11.24	00:03:11.24	00:03:11.24	00:03:05.76	00:03:05.76	00:03:05.76	00:03:05.76	00:03:28.58	00:03:28.58	00:03:28.58	00:03:28.58	00:03:16.64	00:03:16.64	00:03:16.64	00:03:16.64	00:01:28.31	00:01:28.31	00:01:28.31	00:01:28.31	00:01:39.71	00:01:39.71	00:01:39.71	00:01:39.71	00:02:36.11	00:02:36.11	00:02:36.11	00:02:36.11	
stockMission_A[1]	00:01:50.54	00:01:50.54	00:01:50.54	00:01:50.54	00:01:53.09	00:01:51.50	00:01:49.91	00:01:48.32	00:02:47.38	00:02:47.38	00:02:47.38	00:02:47.38	00:04:18.30	00:04:18.30	00:04:18.30	00:04:18.30	00:02:00.44	00:02:00.44	00:02:00.44	00:02:00.44	00:04:14.08	00:04:14.08	00:04:14.08	00:04:14.08	00:02:17.78	00:02:17.78	00:02:17.78	00:02:17.78	00:04:24.57	00:04:24.57	00:04:24.57	00:04:24.57	00:03:03.52	00:03:03.52	00:03:03.52	00:03:03.52	00:02:29.78	00:02:29.78	00:02:29.78	00:02:29.78	00:04:14.27	00:04:14.27	00:04:14.27	00:04:14.27	
stockMission_A[6]	00:01:19.42	00:01:19.42	00:01:19.42	00:01:19.42	00:01:55.63	00:01:54.04	00:01:52.45	00:01:50.86	00:02:49.92	00:02:49.92	00:02:49.92	00:02:49.92	00:04:22.46	00:04:22.46	00:04:22.46	00:04:22.46	00:01:45.18	00:01:45.18	00:01:45.18	00:01:45.18	00:04:16.62	00:04:16.62	00:04:16.62	00:04:16.62	00:01:52.23	00:01:52.23	00:01:52.23	00:01:52.23	00:04:27.10	00:04:27.10	00:04:27.10	00:04:27.10	00:03:06.06	00:03:06.06	00:03:06.06	00:03:06.06	00:02:32.32	00:02:32.32	00:02:32.32	00:02:32.32	00:04:18.42	00:04:18.42	00:04:18.42	00:04:18.42	
stockMission_A[9]	00:02:42.96	00:02:42.96	00:02:42.96	00:02:42.96	00:01:01.43	00:01:02.97	00:01:04.51	00:01:06.05	00:01:40.55	00:01:40.55	00:01:40.55	00:01:40.55	00:03:12.33	00:03:12.33	00:03:12.33	00:03:12.33	00:02:38.82	00:02:38.82	00:02:38.82	00:02:38.82	00:03:07.25	00:03:07.25	00:03:07.25	00:03:07.25	00:02:56.16	00:02:56.16	00:02:56.16	00:02:56.16	00:03:17.74	00:03:17.74	00:03:17.74	00:03:17.74	00:01:56.70	00:01:56.70	00:01:56.70	00:01:56.70	00:01:28.97	00:01:28.97	00:01:28.97	00:01:28.97	00:03:08.29	00:03:08.29	00:03:08.29	00:03:08.29	
stockMission_A[5]	00:03:05.24	00:03:05.24	00:03:05.24	00:03:05.24	00:01:46.16	00:01:47.70	00:01:49.24	00:01:50.78	00:02:00.80	00:02:00.80	00:02:00.80	00:02:00.80	00:02:13.07	00:02:13.07	00:02:13.07	00:02:13.07	00:03:22.45	00:03:22.45	00:03:22.45	00:03:22.45	00:02:38.80	00:02:38.80	00:02:38.80	00:02:38.80	00:03:38.05	00:03:38.05	00:03:38.05	00:03:38.05	00:02:59.22	00:02:59.22	00:02:59.22	00:02:59.22	00:01:48.33	00:01:48.33	00:01:48.33	00:01:48.33	00:01:46.92	00:01:46.92	00:01:46.92	00:01:46.92	00:02:09.03	00:02:09.03	00:02:09.03	00:02:09.03	
stockMission_A[7]	00:01:24.08	00:01:24.08	00:01:24.08	00:01:24.08	00:02:24.69	00:02:23.11	00:02:21.51	00:02:19.93	00:03:19.05	00:03:19.05	00:03:19.05	00:03:19.05	00:04:56.83	00:04:56.83	00:04:56.83	00:04:56.83	00:01:02.05	00:01:02.05	00:01:02.05	00:01:02.05	00:04:45.76	00:04:45.76	00:04:45.76	00:04:45.76	00:01:11.19	00:01:11.19	00:01:11.19	00:01:11.19	00:04:56.24	00:04:56.24	00:04:56.24	00:04:56.24	00:03:35.20	00:03:35.20	00:03:35.20	00:03:35.20	00:03:01.46	00:03:01.46	00:03:01.46	00:03:01.46	00:04:52.79	00:04:52.79	00:04:52.79	00:04:52.79	
