straddleCarrier_1	stockMission_A[4]
straddleCarrier_2	stockMission_A[0]
straddleCarrier_2	stockMission_A[3]
straddleCarrier_2	load_truck_[6]
straddleCarrier_1	stockMission_A[2]
straddleCarrier_3	load_truck_[5]
straddleCarrier_1	unload_truck_[3]
straddleCarrier_3	stockMission_A[5]
straddleCarrier_3	unload_truck_[2]
straddleCarrier_3	load_truck_[4]
straddleCarrier_3	unload_truck_[1]
straddleCarrier_2	stockMission_A[1]
